application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240022616,http://publicdata.usac.org/SL/Prd/Form470/391550/240022616/North%20Side%20Community%20School%20Grand%20Center%20Campus%20Form%20470%20Internet%20Access%20Specs%20for%20FY%202024.pdf,true,2024-02-21T12:02:38.000,1,2024-02-21T12:02:36.000
240022620,,false,,1,2024-02-21T12:26:51.000
240022621,,false,,1,2024-02-21T12:13:26.000
240022623,http://publicdata.usac.org/SL/Prd/Form470/349048/240022623/2%20Addendum%201%200%2024%20680%20009%20%20%20E%20Rate%20Category%201%20Lit%20Fiber%20Services.pdf,true,2024-02-21T12:02:57.000,16,2024-02-21T12:22:55.000
240022624,http://publicdata.usac.org/SL/Prd/Form470/341298/240022624/FY2024%20Category%202%20Hill%20City.pdf,true,2024-02-21T14:02:40.000,44,2024-02-21T14:04:38.000
240022625,,false,,10,2024-02-21T12:38:19.000
240022626,http://publicdata.usac.org/SL/Prd/Form470/391211/240022626/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T12:02:17.000,1,2024-02-21T12:27:16.000
240022627,http://publicdata.usac.org/SL/Prd/Form470/329891/240022627/Bayonne%20FY24%20C2%20Proposed%20BOM.xlsx,true,2024-02-21T21:02:35.000,900,2024-02-21T21:35:33.000
240022632,,false,,1,2024-02-21T12:36:34.000
240022633,http://publicdata.usac.org/SL/Prd/Form470/334042/240022633/RFP%20for%20WAN%20470%20Application%20240022633.pdf,true,2024-02-21T15:02:05.000,1,2024-02-21T15:54:04.000
240022635,http://publicdata.usac.org/SL/Prd/Form470/265525/240022635/RFP%20Novi%20Christian%20IA%20FY24.pdf,true,2024-02-22T08:02:03.000,1,2024-02-22T08:32:02.000
240022636,http://publicdata.usac.org/SL/Prd/Form470/398163/240022636/2024%20BIDL%20Project%20Description.xlsx,true,2024-02-21T12:02:37.000,1000,2024-02-21T12:50:34.000
240022638,,false,,2,2024-02-21T13:13:04.000
240022641,,false,,1,2024-02-21T13:04:04.000
240022642,,false,,1,2024-02-21T16:31:15.000
240022644,http://publicdata.usac.org/SL/Prd/Form470/336537/240022644/CASD%20Bus%20Wifi%20RFPv2.docx,true,2024-02-22T13:02:30.000,13,2024-02-22T13:45:28.000
240022646,http://publicdata.usac.org/SL/Prd/Form470/393473/240022646/CPMS%202024%2025%20RFP%20%20Category%201.pdf,true,2024-02-23T13:02:18.000,2,2024-02-23T13:16:16.000
240022647,,false,,7,2024-02-21T13:13:38.000
240022649,,false,,1,2024-02-21T13:17:42.000
240022652,http://publicdata.usac.org/SL/Prd/Form470/17034181/240022652/C1%202024%20Blank_RFP_Document.docx,true,2024-02-21T13:02:56.000,1,2024-02-21T13:43:54.000
240022653,,false,,8400,2024-02-21T14:59:16.000
240022659,http://publicdata.usac.org/SL/Prd/Form470/344376/240022659/Newburg%20R2%20School%20District%20RFP.docx,true,2024-02-21T14:02:43.000,16,2024-02-21T14:21:40.000
240022661,,false,,1,2024-02-21T14:00:19.000
240022665,http://publicdata.usac.org/SL/Prd/Form470/333834/240022665/24_Tazewell%20County%20Public%20Schools_C2%20switches%20and%20UPS.pdf,true,2024-02-22T10:02:08.000,32,2024-02-22T10:11:06.000
240022666,http://publicdata.usac.org/SL/Prd/Form470/347886/240022666/2024%20Lit_Dark%20Fiber%20RFP.pdf,true,2024-02-21T15:02:45.000,1,2024-02-21T15:18:43.000
240022670,http://publicdata.usac.org/SL/Prd/Form470/334427/240022670/ECSD%202024%20002%20ADDENDUM%20ONE.pdf,true,2024-02-28T20:02:08.000,1,2024-02-21T14:09:59.000
240022671,,false,,45,2024-02-21T16:30:18.000
240022672,,false,,1,2024-02-21T15:24:08.000
240022675,http://publicdata.usac.org/SL/Prd/Form470/330199/240022675/Ridgefield%20Park%20FY24%20C1%20Attachment%20B.xlsx,true,2024-02-23T13:02:36.000,7,2024-02-23T13:59:31.000
240022676,,false,,17,2024-02-21T14:22:40.000
240022677,,false,,10,2024-02-27T21:02:36.000
240022679,http://publicdata.usac.org/SL/Prd/Form470/337619/240022679/FY2024%20Scott%20County%202%20School%20Bus%20WiFi%20Licenses%20RFP.pdf,true,2024-02-21T14:02:55.000,49,2024-02-21T14:32:53.000
240022682,,false,,30,2024-02-21T14:27:07.000
240022688,,false,,725,2024-02-22T09:00:51.000
240022689,http://publicdata.usac.org/SL/Prd/Form470/328261/240022689/BARN%20FY%202024%20Category%202%20RFP.docx,true,2024-02-27T21:02:18.000,37,2024-02-27T21:03:17.000
240022691,,false,,475,2024-02-21T14:40:22.000
240022694,http://publicdata.usac.org/SL/Prd/Form470/371773/240022694/TY24_RFP_C2%20Network%20Equipment.docx,true,2024-02-22T08:02:01.000,12,2024-02-22T08:32:58.000
240022697,http://publicdata.usac.org/SL/Prd/Form470/348144/240022697/Palacios%20ISD%20C2_RFP_UPS__AC%20Power%20Supply.xlsx,true,2024-02-22T10:02:13.000,10,2024-02-22T10:38:12.000
240022698,http://publicdata.usac.org/SL/Prd/Form470/348304/240022698/RFP%20CAT2%20network%20equipment%20_%20Shiner%20ISD2425.doc,true,2024-02-22T15:02:16.000,1,2024-02-22T15:46:14.000
240022699,http://publicdata.usac.org/SL/Prd/Form470/328385/240022699/Winchester%202024%20470%20RFP%20Internet.pdf,true,2024-02-21T14:02:24.000,1,2024-02-21T14:56:22.000
240022700,,false,,4,2024-02-21T15:34:44.000
240022701,http://publicdata.usac.org/SL/Prd/Form470/343366/240022701/Roxana%20Network%20Switch%20RFP%202024.pdf,true,2024-02-21T16:02:57.000,34,2024-02-21T16:06:55.000
240022704,,false,,1,2024-02-21T14:49:16.000
240022705,,false,,1,2024-02-21T15:08:50.000
240022707,http://publicdata.usac.org/SL/Prd/Form470/349604/240022707/PF24_ASU_Bus%20Wifi%20Route.jpg,true,2024-02-22T16:02:28.000,44,2024-02-22T16:59:26.000
240022709,,false,,1,2024-02-21T15:04:27.000
240022713,,false,,1,2024-02-21T16:06:56.000
240022714,http://publicdata.usac.org/SL/Prd/Form470/327706/240022714/Lowell%202024%20RFP%20Internet.pdf,true,2024-02-21T17:02:44.000,2,2024-02-21T17:37:42.000
240022715,http://publicdata.usac.org/SL/Prd/Form470/339025/240022715/Pricing%20Worksheet.BK.2024.xlsx,true,2024-02-21T15:02:15.000,1,2024-02-21T15:43:14.000
240022716,,false,,1,2024-02-21T15:17:51.000
240022717,http://publicdata.usac.org/SL/Prd/Form470/365075/240022717/RFPQUBA2024.pdf,true,2024-02-21T15:02:16.000,1,2024-02-21T15:16:14.000
240022718,,false,,1,2024-02-21T15:37:10.000
240022725,http://publicdata.usac.org/SL/Prd/Form470/340617/240022725/RFP%202024%20NetworkCabling.pdf,true,2024-02-21T16:02:14.000,1,2024-02-21T16:16:12.000
240022726,http://publicdata.usac.org/SL/Prd/Form470/283510/240022726/RFP%20Category%202.xlsx,true,2024-02-21T15:02:36.000,13,2024-02-21T15:33:35.000
240022727,http://publicdata.usac.org/SL/Prd/Form470/327706/240022727/Lowell%202024%20RFP%20Switches%20Cabling.pdf,true,2024-02-21T17:02:03.000,73,2024-02-21T17:37:02.000
240022728,http://publicdata.usac.org/SL/Prd/Form470/340617/240022728/24_25%20Request%20for%20Bid%20MS%20APs.pdf,true,2024-02-21T16:02:22.000,48,2024-02-21T16:15:20.000
240022729,http://publicdata.usac.org/SL/Prd/Form470/334671/240022729/rfp_24turnerC2.pdf,true,2024-02-21T15:02:28.000,51,2024-02-21T15:37:26.000
240022730,http://publicdata.usac.org/SL/Prd/Form470/351392/240022730/Sac%20City%20YR%202024%20RFP%2024_%200321BMH.pdf,true,2024-02-23T19:02:16.000,10,2024-02-23T19:41:14.000
240022734,http://publicdata.usac.org/SL/Prd/Form470/377313/240022734/Stellar%20RFP%20FY2024%20C1%20IA.pdf,true,2024-02-21T16:02:04.000,1,2024-02-21T16:03:02.000
240022736,http://publicdata.usac.org/SL/Prd/Form470/335163/240022736/Y27AL_FlorenceCitySchools_ERateRFP_FIREWALL.pdf,true,2024-02-21T16:02:26.000,1,2024-02-21T16:00:25.000
240022737,,false,,100,2024-02-21T15:50:01.000
240022739,http://publicdata.usac.org/SL/Prd/Form470/17036684/240022739/Bethany%20Learning%20Academy%20Request%20for%20Proposal.pdf,true,2024-02-21T17:02:06.000,2,2024-02-21T17:08:05.000
240022740,,false,,3,2024-02-21T16:00:05.000
240022742,http://publicdata.usac.org/SL/Prd/Form470/346646/240022742/2025%20RFP%20Priority%201.pdf,true,2024-02-22T09:02:26.000,1,2024-02-22T09:41:24.000
240022743,http://publicdata.usac.org/SL/Prd/Form470/289199/240022743/2023_24%20Gross%20Catholic%20High%20School%20RFP%20for%20Cat%206%20to%20APs.pdf,true,2024-02-21T16:02:00.000,6000,2024-02-21T16:46:58.000
240022744,http://publicdata.usac.org/SL/Prd/Form470/330498/240022744/FY2024%20West%20Deptford%20C2%20Hardware%20BOM.xlsx,true,2024-02-21T16:02:32.000,16,2024-02-21T16:15:30.000
240022752,,false,,1,2024-02-27T16:20:07.000
240022758,http://publicdata.usac.org/SL/Prd/Form470/343173/240022758/Bloomington%20RFP%20BM.xlsx,true,2024-02-21T16:02:27.000,25,2024-02-21T16:35:26.000
240022760,http://publicdata.usac.org/SL/Prd/Form470/17022527/240022760/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T16:02:03.000,8,2024-02-21T16:44:02.000
240022761,http://publicdata.usac.org/SL/Prd/Form470/350634/240022761/0185%2024A5%20QnA_1.pdf,true,2024-03-04T13:03:59.000,1,2024-02-21T17:33:18.000
240022762,,false,,2,2024-02-21T18:26:57.000
240022765,http://publicdata.usac.org/SL/Prd/Form470/400318/240022765/Washington%20County%20School%20District%20MIBS%20RFP.docx,true,2024-02-21T16:02:05.000,1,2024-02-21T16:36:04.000
240022766,,false,,1,2024-02-21T16:49:42.000
240022767,,false,,17,2024-02-21T17:35:25.000
240022768,http://publicdata.usac.org/SL/Prd/Form470/343876/240022768/Cat%201%20RFP%20Kirkwood%20%20470.2024.xlsx,true,2024-02-22T11:02:46.000,1,2024-02-22T11:38:44.000
240022769,http://publicdata.usac.org/SL/Prd/Form470/379120/240022769/Placeholder.pdf,true,2024-02-21T18:02:16.000,3,2024-02-21T18:07:14.000
240022770,,false,,11,2024-02-21T16:48:29.000
240022771,,false,,1,2024-02-21T16:48:31.000
240022773,,false,,1,2024-02-21T17:28:38.000
240022774,,false,,1,2024-02-21T18:00:42.000
240022777,http://publicdata.usac.org/SL/Prd/Form470/349842/240022777/2024%20RFP%20Wickenburg%20Public%20Library.pdf,true,2024-02-21T18:02:17.000,1,2024-02-21T18:05:16.000
240022779,,,,1,2024-02-21T17:25:15.000
240022780,http://publicdata.usac.org/SL/Prd/Form470/337601/240022780/Cat%201%20RFP%20West%20Washington%20470.2024.xlsx,true,2024-02-21T17:02:50.000,1,2024-02-21T17:16:49.000
240022786,,false,,1,2024-02-21T17:53:17.000
240022787,,false,,2,2024-02-21T17:38:00.000
240022792,,false,,3,2024-02-21T18:00:27.000
240022795,http://publicdata.usac.org/SL/Prd/Form470/344568/240022795/RFP%2024_008%20LAN%20Switches%20Addendum%201%20Release%2003_04_24.pdf,true,2024-03-04T13:03:13.000,30,2024-02-21T17:58:05.000
240022798,http://publicdata.usac.org/SL/Prd/Form470/17036893/240022798/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-02-21T19:02:56.000,1,2024-02-21T19:42:54.000
240022799,http://publicdata.usac.org/SL/Prd/Form470/330114/240022799/Wayne%20FY24%20C2%20Proposed%20BOM.xlsx,true,2024-02-21T18:02:00.000,20,2024-02-21T18:55:58.000
240022800,,false,,2,2024-02-21T19:01:46.000
240022801,http://publicdata.usac.org/SL/Prd/Form470/334509/240022801/Y27GA_Tattnall_Category2_RFP.xlsx,true,2024-02-21T19:02:02.000,23,2024-02-21T19:00:00.000
240022806,,false,,3000,2024-02-22T19:31:14.000
240022807,http://publicdata.usac.org/SL/Prd/Form470/355820/240022807/Camdens%20Promise%20FY2024%20C2%20RFP.pdf,true,2024-02-27T22:02:35.000,2,2024-02-27T22:25:33.000
240022809,http://publicdata.usac.org/SL/Prd/Form470/349870/240022809/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T19:02:00.000,1,2024-02-21T19:19:58.000
240022810,http://publicdata.usac.org/SL/Prd/Form470/330732/240022810/Point%20Pleasant%20FY2024%20C2%20RFP%20Revised.pdf,true,2024-02-28T22:02:11.000,250,2024-02-28T22:08:10.000
240022813,http://publicdata.usac.org/SL/Prd/Form470/379999/240022813/470.NHCAC.HS.ERATE.RFP.2024.pdf,true,2024-02-23T13:02:12.000,5,2024-02-23T13:10:10.000
240022815,http://publicdata.usac.org/SL/Prd/Form470/330705/240022815/Ewing%20WAN%20Maintenance%20RFP.pdf,true,2024-02-26T23:02:37.000,7,2024-02-26T23:36:36.000
240022816,http://publicdata.usac.org/SL/Prd/Form470/336229/240022816/2024%20Licking%20Heights%20City%20School%20District%20IA%20and%20WAN%20RFP.pdf,true,2024-02-27T23:02:05.000,13,2024-02-27T23:22:03.000
240022818,,false,,10,2024-02-23T20:06:51.000
240022819,,false,,10,2024-02-21T20:26:41.000
240022826,,,,1,2024-02-21T21:09:29.000
240022827,,false,,1,2024-02-21T21:23:38.000
240022828,http://publicdata.usac.org/SL/Prd/Form470/344257/240022828/2024%20RFP%20C2.IC%20No.%20240022826%20WebbCity%20.docx,true,2024-02-21T22:02:47.000,85,2024-02-21T22:06:45.000
240022830,http://publicdata.usac.org/SL/Prd/Form470/256530/240022830/St.%20Michael%202024_25%20eRate%20Category%202%20RFP.pdf,true,2024-02-21T22:02:53.000,8,2024-02-21T22:31:52.000
240022831,http://publicdata.usac.org/SL/Prd/Form470/337602/240022831/FY2024%20MIBS%20RFP%20for%20Charlestown%20Clark%20County%20Public%20Library.docx,true,2024-02-21T22:02:36.000,1,2024-02-21T22:32:35.000
240022832,,false,,1,2024-02-27T21:38:19.000
240022834,http://publicdata.usac.org/SL/Prd/Form470/17018837/240022834/Academy%20Prep%20of%20Lakeland%202024_25%20eRate%20Category%202%20HWO%20RFP.pdf,true,2024-02-21T23:02:41.000,21,2024-02-21T23:07:39.000
240022835,,false,,5,2024-02-21T22:59:28.000
240022841,,false,,5,2024-02-21T23:25:03.000
240022842,,false,,5,2024-02-21T23:37:37.000
240022844,,false,,4,2024-02-21T23:38:06.000
240022845,,false,,5,2024-02-21T23:53:50.000
240022851,http://publicdata.usac.org/SL/Prd/Form470/17027702/240022851/Reach%20Academy%20v1.pdf,true,2024-02-28T23:02:35.000,6,2024-02-28T23:14:33.000
240022856,http://publicdata.usac.org/SL/Prd/Form470/259698/240022856/Placeholder%20RFP.docx,true,2024-02-24T02:02:16.000,3,2024-02-24T02:46:14.000
240022857,,false,,1,2024-02-22T07:35:22.000
240022858,,false,,1,2024-02-22T08:01:02.000
240022859,http://publicdata.usac.org/SL/Prd/Form470/331719/240022859/RFB%20224_52%20ETHERNET%20INTERNAL_CIRCUITS.docx,true,2024-02-26T08:02:25.000,2,2024-02-26T08:58:23.000
240022860,http://publicdata.usac.org/SL/Prd/Form470/290610/240022860/C2%20RFP.pdf,true,2024-02-26T16:02:15.000,30,2024-02-26T16:27:13.000
240022861,,false,,1,2024-02-22T08:11:46.000
240022864,,false,,1150,2024-02-23T13:21:44.000
240022867,,false,,1,2024-02-22T10:05:47.000
240022871,http://publicdata.usac.org/SL/Prd/Form470/340552/240022871/NorthfieldPublic_Schools_UPS_RFP.pdf,true,2024-02-22T13:02:40.000,1,2024-02-22T13:18:40.000
240022875,,false,,1,2024-02-22T09:31:33.000
240022876,,false,,1,2024-02-22T09:35:44.000
240022877,,false,,3,2024-02-22T09:35:42.000
240022882,http://publicdata.usac.org/SL/Prd/Form470/335811/240022882/Firewall%20Hardware%20and%20Services%20RFP%202024.docx,true,2024-02-22T09:02:08.000,1,2024-02-22T09:51:06.000
240022884,,false,,1,2024-02-22T10:21:55.000
240022887,,false,,11,2024-02-22T10:19:50.000
240022890,,false,,1,2024-02-22T10:27:57.000
240022896,http://publicdata.usac.org/SL/Prd/Form470/347851/240022896/RFP%20240022896_REV.pdf,true,2024-02-22T15:02:37.000,12,2024-02-22T15:46:36.000
240022897,,false,,2,2024-02-22T10:15:42.000
240022901,,false,,1,2024-02-26T08:58:46.000
240022902,http://publicdata.usac.org/SL/Prd/Form470/350920/240022902/SUHSD%20WAN%20and%20ISP%20map.pdf,true,2024-02-22T10:02:10.000,10,2024-02-22T10:34:09.000
240022903,,false,,3,2024-02-22T10:50:27.000
240022904,,false,,1,2024-02-22T11:06:49.000
240022905,http://publicdata.usac.org/SL/Prd/Form470/344158/240022905/FY2024%20Chillicothe%20School%20District%20Category%202%20Equipment%20List.docx,true,2024-02-22T10:02:18.000,2000,2024-02-22T10:47:16.000
240022906,,false,,1,2024-02-22T10:34:17.000
240022908,,false,,2,2024-02-22T15:00:35.000
240022909,http://publicdata.usac.org/SL/Prd/Form470/388267/240022909/CAT%202%20BID%20SHEET%20MACCS%202024%20RFP.xlsx,true,2024-02-23T11:02:12.000,18,2024-02-23T11:27:11.000
240022912,http://publicdata.usac.org/SL/Prd/Form470/345195/240022912/2024%20Appendix%20A.xlsx,true,2024-02-22T16:02:24.000,1,2024-02-22T16:37:22.000
240022913,http://publicdata.usac.org/SL/Prd/Form470/17032409/240022913/Request%20for%20Proposal.docx,true,2024-02-22T11:02:52.000,1,2024-02-22T11:17:51.000
240022914,,false,,1,2024-02-22T10:48:05.000
240022915,,false,,1,2024-02-22T11:05:09.000
240022916,http://publicdata.usac.org/SL/Prd/Form470/378166/240022916/DeKalb%20PATH%20Academy%202024_25%20eRate%20Category%202%20hwo%20RFP.pdf,true,2024-02-22T11:02:18.000,5,2024-02-22T11:15:16.000
240022918,,false,,1,2024-02-22T11:00:41.000
240022919,,false,,1,2024-02-22T10:55:43.000
240022921,http://publicdata.usac.org/SL/Prd/Form470/332955/240022921/Placeholder%20RFP.docx,true,2024-02-26T09:02:07.000,1,2024-02-26T09:00:06.000
240022922,http://publicdata.usac.org/SL/Prd/Form470/345220/240022922/2024%20Appendix%20A.xlsx,true,2024-02-22T16:02:38.000,1,2024-02-22T16:38:36.000
240022924,http://publicdata.usac.org/SL/Prd/Form470/328809/240022924/SAD%204%20Request%20for%20Proposal.pdf,true,2024-02-26T12:02:33.000,38,2024-02-26T12:04:31.000
240022928,,false,,15,2024-02-22T12:23:00.000
240022930,,false,,25000,2024-02-22T11:17:37.000
240022931,,false,,1,2024-02-22T11:18:37.000
240022936,,false,,1,2024-02-22T16:33:34.000
240022939,,false,,1,2024-02-22T11:24:38.000
240022941,,false,,7,2024-02-26T08:02:21.000
240022942,,false,,1,2024-02-22T11:37:07.000
240022944,http://publicdata.usac.org/SL/Prd/Form470/293870/240022944/Riverside%20School%20Bus%20WiFi.docx,true,2024-02-22T12:02:28.000,2,2024-02-22T12:17:27.000
240022945,http://publicdata.usac.org/SL/Prd/Form470/395284/240022945/Request%20for%20Proposal.docx,true,2024-02-22T11:02:56.000,1,2024-02-22T11:55:54.000
240022946,,false,,1,2024-02-22T11:40:47.000
240022947,http://publicdata.usac.org/SL/Prd/Form470/401243/240022947/HS%20Stops.pdf,true,2024-02-28T10:02:44.000,28,2024-02-28T10:30:42.000
240022959,http://publicdata.usac.org/SL/Prd/Form470/337894/240022959/Appendix%20C.xlsx,true,2024-02-22T14:02:43.000,1,2024-02-22T14:17:42.000
240022962,http://publicdata.usac.org/SL/Prd/Form470/334283/240022962/BusWiFiRFP24.docx,true,2024-02-22T12:02:27.000,29,2024-02-22T12:43:26.000
240022964,,false,,1,2024-02-22T12:13:36.000
240022965,,false,,1,2024-02-22T12:17:26.000
240022969,,false,,6,2024-02-22T12:26:45.000
240022971,,false,,1,2024-02-22T13:00:28.000
240022973,,false,,1,2024-02-22T13:17:59.000
240022976,http://publicdata.usac.org/SL/Prd/Form470/17034425/240022976/Mescalero%20Library%20Cat1%20Cost%20Sheet%202024.xlsx,true,2024-02-22T12:02:09.000,2,2024-02-22T12:42:08.000
240022979,,false,,2,2024-02-22T12:28:08.000
240022983,,false,,1,2024-02-22T12:34:51.000
240022984,,false,,1,2024-02-22T12:49:20.000
240022985,http://publicdata.usac.org/SL/Prd/Form470/17028174/240022985/Mundo_FY2024_RFP%20C1%20ISP_New%20Location%20Final.pdf,true,2024-02-22T15:02:30.000,1,2024-02-22T15:23:29.000
240022986,,false,,25,2024-02-23T19:05:05.000
240022993,http://publicdata.usac.org/SL/Prd/Form470/350003/240022993/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-22T13:02:57.000,4,2024-02-22T13:02:56.000
240022999,,false,,1000,2024-02-22T13:37:49.000
240023003,,false,,1,2024-02-27T12:51:22.000
240023005,http://publicdata.usac.org/SL/Prd/Form470/336709/240023005/Bid%20Qualification%20Form.pdf,true,2024-02-27T09:02:06.000,131,2024-02-27T09:06:05.000
240023006,http://publicdata.usac.org/SL/Prd/Form470/17036890/240023006/2024%20Xavier%20Network%20Upgrade%20System%20Wide%20Network%20RFP.pdf,true,2024-02-22T15:02:31.000,7,2024-02-22T15:58:30.000
240023015,http://publicdata.usac.org/SL/Prd/Form470/17036890/240023015/2024%20Xavier%20Network%20Upgrade%20Project%201%20RFP.pdf,true,2024-02-22T15:02:56.000,21,2024-02-22T15:58:55.000
240023016,http://publicdata.usac.org/SL/Prd/Form470/17019722/240023016/RFP%20SME%20Network%20Equipment%2024.pdf,true,2024-02-22T13:02:45.000,3,2024-02-22T13:51:43.000
240023023,,false,,88,2024-02-22T14:11:32.000
240023026,http://publicdata.usac.org/SL/Prd/Form470/17021294/240023026/2425FY%20RFP%20CPL%20Outreach%20Services%20Cellular%20Data%20Plan.pdf,true,2024-02-23T11:02:38.000,2,2024-02-23T11:52:36.000
240023027,,false,,1,2024-02-22T14:15:08.000
240023032,,false,,1,2024-03-27T10:50:06.000
240023034,http://publicdata.usac.org/SL/Prd/Form470/17036890/240023034/2024%20Xavier%20Network%20Upgrade%20Project%203%20RFP.pdf,true,2024-02-22T15:02:35.000,36,2024-02-22T15:45:34.000
240023035,,false,,3,2024-02-22T16:45:37.000
240023036,,false,,2,2024-02-22T14:57:29.000
240023037,http://publicdata.usac.org/SL/Prd/Form470/232017/240023037/RFP%20STM%202024%20Category%202%20only.docx,true,2024-02-22T15:02:41.000,1,2024-02-22T15:10:40.000
240023038,,false,,2,2024-02-22T14:57:47.000
240023040,,false,,1,2024-02-22T14:20:55.000
240023041,,false,,1,2024-02-22T14:32:49.000
240023044,,false,,5,2024-02-22T14:23:36.000
240023046,,false,,1,2024-02-22T15:16:55.000
240023048,http://publicdata.usac.org/SL/Prd/Form470/350217/240023048/24056AAP%20Addendum%20001%20Questions%20Answers%202_20_24.pdf,true,2024-02-23T21:02:48.000,2,2024-02-22T15:30:18.000
240023050,,false,,42,2024-02-22T14:43:14.000
240023051,http://publicdata.usac.org/SL/Prd/Form470/17005116/240023051/Catholic%20Memorial%20High%202024_25%20eRate%20Category%202%20RFP.pdf,true,2024-02-22T14:02:53.000,1,2024-02-22T14:49:51.000
240023052,,false,,2,2024-02-22T16:16:30.000
240023056,http://publicdata.usac.org/SL/Prd/Form470/17036959/240023056/Q%20and%20A.docx,true,2024-03-08T16:03:46.000,1,2024-02-22T14:47:37.000
240023058,http://publicdata.usac.org/SL/Prd/Form470/336786/240023058/Minerva%20LSD%20Project%20RFP%20.pdf,true,2024-02-23T08:02:39.000,3,2024-02-23T08:35:37.000
240023059,,false,,2,2024-02-22T14:47:18.000
240023060,http://publicdata.usac.org/SL/Prd/Form470/17021294/240023060/2425FY%20RFP%20CPL%20Category%202%20Services%20Locker%20Kiosk.pdf,true,2024-02-23T11:02:50.000,1,2024-02-23T11:53:47.000
240023066,http://publicdata.usac.org/SL/Prd/Form470/336752/240023066/Erate%20FY%2024225%20Network%20Upgrade%20RFP%20Feb%2022%202024.pdf,true,2024-02-22T14:02:26.000,6,2024-02-22T14:59:24.000
240023068,,false,,1,2024-02-23T21:09:41.000
240023069,http://publicdata.usac.org/SL/Prd/Form470/330690/240023069/Princeton%20C2%20Specification.pdf,true,2024-02-22T17:02:11.000,440,2024-02-22T17:03:10.000
240023071,http://publicdata.usac.org/SL/Prd/Form470/291777/240023071/SJA_Internet_RFP.pdf,true,2024-02-22T15:02:06.000,1,2024-02-22T15:07:04.000
240023072,,false,,1,2024-02-22T15:41:54.000
240023076,http://publicdata.usac.org/SL/Prd/Form470/339717/240023076/2024%20Lone%20Tree%20Firewall%20Upgrade%20RFP.pdf,true,2024-02-22T15:02:58.000,1,2024-02-22T15:45:56.000
240023077,http://publicdata.usac.org/SL/Prd/Form470/336162/240023077/CCPL%20bookmobile%20data%20RFP2024.docx,true,2024-02-22T15:02:58.000,1,2024-02-22T15:12:57.000
240023078,http://publicdata.usac.org/SL/Prd/Form470/401864/240023078/Milton%202024%20470%20RFP%20Cat%202%20Switches%20Firewall.pdf,true,2024-02-22T17:02:43.000,4,2024-02-22T17:12:42.000
240023080,http://publicdata.usac.org/SL/Prd/Form470/336093/240023080/ERate%202024%20JDC%20Cable%20Installation%20RFP.pdf,true,2024-02-22T15:02:53.000,1,2024-02-22T15:17:52.000
240023082,,false,,5,2024-02-22T15:22:16.000
240023085,http://publicdata.usac.org/SL/Prd/Form470/17008284/240023085/RFP%202024%20470%20West%20Oak%20Academy.docx,true,2024-02-22T20:02:02.000,30,2024-02-22T20:29:00.000
240023086,,false,,20,2024-02-22T15:27:52.000
240023087,,false,,1,2024-02-25T17:08:10.000
240023089,http://publicdata.usac.org/SL/Prd/Form470/329891/240023089/Bayonne%20FY24%20C2%20Proposed%20UPS%20BOM.xlsx,true,2024-02-22T18:02:19.000,80,2024-02-22T18:05:17.000
240023091,,false,,1,2024-02-22T15:24:45.000
240023092,http://publicdata.usac.org/SL/Prd/Form470/338569/240023092/Hart%20Bus%20Wifi.pdf,true,2024-02-22T16:02:31.000,10,2024-02-22T16:17:28.000
240023093,,false,,1,2024-02-22T16:07:29.000
240023094,http://publicdata.usac.org/SL/Prd/Form470/348879/240023094/Wylie%20ISD%20RFP%20C2%20FY24.docx,true,2024-02-22T15:02:08.000,120,2024-02-22T15:37:06.000
240023095,,false,,1,2024-02-22T18:30:09.000
240023096,,false,,8,2024-02-22T15:47:32.000
240023097,,false,,32,2024-02-23T12:13:01.000
240023099,,false,,1,2024-02-22T15:58:41.000
240023101,,false,,10,2024-02-22T15:44:33.000
240023102,,false,,2,2024-02-22T15:56:58.000
240023103,,false,,27,2024-02-22T16:41:51.000
240023104,,false,,2,2024-02-22T15:51:27.000
240023107,,false,,7,2024-02-22T16:05:28.000
240023109,,false,,1,2024-02-22T15:59:44.000
240023111,http://publicdata.usac.org/SL/Prd/Form470/333026/240023111/RFP%20Technology%20Bid%20Canton%20Y24.docx,true,2024-02-22T15:02:42.000,11,2024-02-22T15:59:41.000
240023116,,false,,2,2024-02-22T16:08:30.000
240023117,,false,,35,2024-02-22T17:18:06.000
240023132,,false,,15,2024-02-22T16:20:01.000
240023134,http://publicdata.usac.org/SL/Prd/Form470/338667/240023134/BusWiFiInfoMAN.pdf,true,2024-02-22T17:02:36.000,6,2024-02-22T17:06:34.000
240023135,http://publicdata.usac.org/SL/Prd/Form470/334407/240023135/ANDS1%202024%20002%20ADDENDUM%20ONE.pdf,true,2024-02-28T22:02:57.000,2,2024-02-22T16:33:26.000
240023137,,false,,1,2024-02-22T16:47:55.000
