application_number,request_for_proposal_document,rfp_identifier,rfp_upload_date,total_services_requested,certified_date_time
240022622,,false,,1,2024-02-21T12:24:46.000
240022628,http://publicdata.usac.org/SL/Prd/Form470/346247/240022628/FY2024%20Q%20and%20A%20updated%203.12.24.docx,true,2024-03-12T11:03:39.000,5,2024-02-21T13:33:13.000
240022629,,false,,1,2024-02-21T16:24:14.000
240022630,,false,,1,2024-02-21T12:34:36.000
240022634,http://publicdata.usac.org/SL/Prd/Form470/337103/240022634/Chillicothe%20City%20SD%20Bus%20WiFi%20RFP.docx,true,2024-02-21T12:02:50.000,10,2024-02-21T12:39:49.000
240022640,,false,,6,2024-02-21T12:55:55.000
240022643,,false,,1,2024-02-21T13:10:17.000
240022645,http://publicdata.usac.org/SL/Prd/Form470/329973/240022645/Passaic%20FY24%20C2%20Proposed%20BOM.xlsx,true,2024-02-22T13:02:29.000,10,2024-02-22T13:35:27.000
240022648,,false,,5,2024-02-21T16:12:29.000
240022650,,false,,1,2024-02-21T13:28:23.000
240022654,http://publicdata.usac.org/SL/Prd/Form470/17000606/240022654/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T13:02:19.000,4,2024-02-21T13:42:18.000
240022655,,false,,1,2024-02-21T13:48:37.000
240022658,,false,,20,2024-02-22T09:00:08.000
240022662,http://publicdata.usac.org/SL/Prd/Form470/214756/240022662/FCC%20Form%20470%20Vendor%20Bidding%20Instructions%20Category%201%20FY24.pdf,true,2024-02-21T13:02:27.000,1,2024-02-21T13:39:25.000
240022664,http://publicdata.usac.org/SL/Prd/Form470/345165/240022664/Cedar%20Bluffs%20RFP%20ERate%202024%20Switches%20and%20APs.pdf,true,2024-02-21T13:02:27.000,25,2024-02-21T13:44:25.000
240022673,http://publicdata.usac.org/SL/Prd/Form470/348924/240022673/Alpine%20ISD%20C2%202024.xlsx,true,2024-02-21T14:02:29.000,7,2024-02-21T14:15:28.000
240022678,http://publicdata.usac.org/SL/Prd/Form470/342242/240022678/Harvard%20CAT2%20BOM.xlsx,true,2024-02-26T18:02:52.000,1,2024-02-26T18:26:50.000
240022680,http://publicdata.usac.org/SL/Prd/Form470/350092/240022680/Taos%20ServSpec%20C1%20School%20Bus%20Wifi.pdf,true,2024-02-21T16:02:00.000,17,2024-02-21T16:32:58.000
240022681,http://publicdata.usac.org/SL/Prd/Form470/402608/240022681/ACCS_FY2024_C2_IC_RFP.docx,true,2024-02-21T15:02:52.000,3,2024-02-21T15:38:50.000
240022683,,false,,8,2024-02-21T14:39:48.000
240022684,http://publicdata.usac.org/SL/Prd/Form470/351616/240022684/Q%20and%20A%20No.%201%202_26_24.docx,true,2024-02-27T18:02:48.000,1,2024-02-21T15:35:11.000
240022686,http://publicdata.usac.org/SL/Prd/Form470/398985/240022686/FY%202024%20GLLA%20RFP.pdf,true,2024-02-23T13:02:07.000,1,2024-02-23T13:21:05.000
240022687,,false,,1,2024-02-26T10:02:48.000
240022692,http://publicdata.usac.org/SL/Prd/Form470/342609/240022692/2024%20ConsD230%20Fiber%20Maintenance.docx,true,2024-02-21T15:02:47.000,4,2024-02-21T15:06:46.000
240022693,http://publicdata.usac.org/SL/Prd/Form470/313400/240022693/C1%202024%20Blank_RFP_Document.docx,true,2024-02-21T14:02:35.000,4,2024-02-21T14:37:33.000
240022695,,false,,100,2024-02-21T15:40:01.000
240022696,http://publicdata.usac.org/SL/Prd/Form470/336929/240022696/Lakota%20LSD%20FY2024%20FCC%20Form%20470%20Application%20RFP%20Document%202.docx,true,2024-02-21T15:02:12.000,3,2024-02-21T15:25:10.000
240022702,http://publicdata.usac.org/SL/Prd/Form470/336932/240022702/Batavia%20C2%20RFP.xlsx,true,2024-02-22T18:02:29.000,16,2024-02-22T18:46:27.000
240022703,,false,,1,2024-02-27T11:37:34.000
240022706,http://publicdata.usac.org/SL/Prd/Form470/402054/240022706/654E%2024A5%20QnA_1.pdf,true,2024-03-04T13:03:01.000,2,2024-02-21T15:51:01.000
240022708,,false,,1,2024-02-21T14:59:44.000
240022711,,false,,5,2024-02-21T15:06:26.000
240022712,http://publicdata.usac.org/SL/Prd/Form470/336200/240022712/Northridge%20LSD%20RFP%203.pdf,true,2024-02-22T14:02:02.000,103,2024-02-22T14:28:00.000
240022719,,false,,2,2024-02-21T20:40:59.000
240022721,http://publicdata.usac.org/SL/Prd/Form470/388242/240022721/Bridgewater%20Emery%20School%20District%20Erate%20Bid%20Request%20February%2021%202024%20Final.docx,true,2024-02-22T15:02:58.000,22,2024-02-22T15:01:56.000
240022722,,false,,4,2024-02-21T15:33:25.000
240022723,http://publicdata.usac.org/SL/Prd/Form470/334685/240022723/rfpBenHillWAN324A.xlsx,true,2024-02-21T15:02:59.000,1,2024-02-21T15:40:58.000
240022724,http://publicdata.usac.org/SL/Prd/Form470/334328/240022724/2024%20Equipment%20RFP.pdf,true,2024-02-21T15:02:23.000,24,2024-02-21T15:34:22.000
240022731,http://publicdata.usac.org/SL/Prd/Form470/334542/240022731/FY2024%20Stephens%20County%20Schools%20C1%20WAN%20RFP%202.pdf,true,2024-02-21T16:02:30.000,8,2024-02-21T16:14:28.000
240022732,,false,,1,2024-02-21T15:57:46.000
240022735,http://publicdata.usac.org/SL/Prd/Form470/330392/240022735/Morris%20Plains%20FY24%20C1%20Attachment%20B.xlsx,true,2024-02-21T15:02:51.000,2,2024-02-21T15:47:49.000
240022738,http://publicdata.usac.org/SL/Prd/Form470/330041/240022738/Irvington%20C2%20Cat6%20Cabling%20BOM.xlsx,true,2024-02-21T16:02:07.000,100000,2024-02-21T16:12:05.000
240022741,http://publicdata.usac.org/SL/Prd/Form470/308864/240022741/Dennehotso%20Bus%20WiFi.docx,true,2024-02-21T16:02:28.000,3,2024-02-21T16:10:25.000
240022745,http://publicdata.usac.org/SL/Prd/Form470/391550/240022745/North%20Side%20Community%20School%20Form%20470%20Licensing%20Support%20Specs%20for%20FY%202024..pdf,true,2024-02-21T16:02:59.000,4,2024-02-21T16:03:57.000
240022746,http://publicdata.usac.org/SL/Prd/Form470/347528/240022746/BECKVILLE_ISD_C2_24_25_UPS_RFP_Form_240022746.pdf,true,2024-02-22T13:02:01.000,15,2024-02-22T13:27:59.000
240022748,,false,,1,2024-02-21T16:25:45.000
240022749,http://publicdata.usac.org/SL/Prd/Form470/391674/240022749/Ewing%20Marion%20Kauffman%20School%20Form%20470%20Internet%20Access%20Specs%20for%20FY%202024.pdf,true,2024-02-21T16:02:54.000,1,2024-02-21T16:10:53.000
240022750,,false,,1,2024-02-21T16:21:31.000
240022754,http://publicdata.usac.org/SL/Prd/Form470/350634/240022754/Arvin%20USD%200185%2024A11.pdf,true,2024-02-21T17:02:54.000,4,2024-02-21T17:33:53.000
240022755,,false,,1,2024-02-21T16:19:11.000
240022756,http://publicdata.usac.org/SL/Prd/Form470/260960/240022756/RFP%20Category%201%20%20Vendor%20Bidding%20Instructions.pdf,true,2024-02-21T16:02:37.000,2,2024-02-21T16:18:35.000
240022757,http://publicdata.usac.org/SL/Prd/Form470/343366/240022757/Roxana%20Network%20Switch%20RFP%202024.pdf,true,2024-02-21T16:02:07.000,92,2024-02-21T16:37:05.000
240022763,,false,,17,2024-02-21T16:33:05.000
240022772,http://publicdata.usac.org/SL/Prd/Form470/332546/240022772/Y27PA_BedfordAreaSchoolDistrict_RFP_Category2.xlsx,true,2024-02-21T17:02:52.000,1,2024-02-21T17:05:50.000
240022775,http://publicdata.usac.org/SL/Prd/Form470/17020237/240022775/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T17:02:15.000,45000,2024-02-21T17:05:14.000
240022776,,false,,1,2024-02-21T18:03:42.000
240022778,,false,,52,2024-02-21T17:30:46.000
240022782,http://publicdata.usac.org/SL/Prd/Form470/347645/240022782/RFP%20for%20Trinity%20ISD%20FCC%20Form%20470%20%20LES%20to%20K%20IDF%20Fiber.pdf,true,2024-02-26T15:02:34.000,350,2024-02-26T15:46:33.000
240022783,,false,,1,2024-02-21T17:24:02.000
240022784,http://publicdata.usac.org/SL/Prd/Form470/334340/240022784/2024%20RFP.pdf,true,2024-02-21T17:02:04.000,1,2024-02-21T17:26:02.000
240022785,,false,,1,2024-02-21T17:33:23.000
240022788,http://publicdata.usac.org/SL/Prd/Form470/17026860/240022788/MIBS_Existing%20Equipment.pdf,true,2024-02-21T20:02:54.000,1,2024-02-21T20:03:52.000
240022790,,false,,2,2024-02-21T17:55:05.000
240022793,,false,,1,2024-02-21T17:47:59.000
240022794,http://publicdata.usac.org/SL/Prd/Form470/344568/240022794/RFP%2024_007%20Fiber%20Optic%20WYHS%20and%20WAHS%20Release%2002_20_24.pdf,true,2024-02-21T17:02:11.000,160,2024-02-21T17:54:09.000
240022796,http://publicdata.usac.org/SL/Prd/Form470/344568/240022796/RFP%2024_006%20Fiber%20Optic%20JC%20Harmon%20Relase%2002_20_24.pdf,true,2024-02-21T18:02:47.000,1,2024-02-21T18:05:45.000
240022802,http://publicdata.usac.org/SL/Prd/Form470/334565/240022802/Calhoun%20City%202024%20C2%20RFP%20UPS.pdf,true,2024-02-21T19:02:44.000,15,2024-02-21T19:04:42.000
240022803,http://publicdata.usac.org/SL/Prd/Form470/334655/240022803/FY24%20Cook%20County%20RFP%20IC.xlsx,true,2024-02-21T19:02:34.000,5,2024-02-21T19:02:32.000
240022804,,false,,6,2024-02-26T23:49:10.000
240022805,http://publicdata.usac.org/SL/Prd/Form470/349873/240022805/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T19:02:30.000,3,2024-02-21T19:09:28.000
240022808,,false,,4,2024-02-21T19:19:41.000
240022811,,false,,25,2024-02-21T19:26:58.000
240022812,http://publicdata.usac.org/SL/Prd/Form470/307958/240022812/2024%20RFP%20Gila%20Crossing%20Community%20School.pdf,true,2024-02-21T19:02:36.000,2,2024-02-21T19:40:34.000
240022814,http://publicdata.usac.org/SL/Prd/Form470/336590/240022814/Placeholder%20RFP.docx,true,2024-02-21T20:02:11.000,1,2024-02-21T20:52:09.000
240022820,http://publicdata.usac.org/SL/Prd/Form470/17028712/240022820/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T20:02:42.000,5,2024-02-21T20:21:41.000
240022821,http://publicdata.usac.org/SL/Prd/Form470/17025950/240022821/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T20:02:19.000,5,2024-02-21T20:35:17.000
240022822,http://publicdata.usac.org/SL/Prd/Form470/350012/240022822/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-21T20:02:55.000,3,2024-02-21T20:49:53.000
240022825,http://publicdata.usac.org/SL/Prd/Form470/343336/240022825/List%20of%20Locations%20Firewall.pdf,true,2024-02-21T21:02:39.000,15,2024-02-21T21:45:38.000
240022829,,false,,1,2024-02-21T21:42:41.000
240022833,,false,,5,2024-02-21T22:59:01.000
240022836,,false,,5,2024-02-21T23:24:34.000
240022837,http://publicdata.usac.org/SL/Prd/Form470/370372/240022837/Academy%20Prep%20of%20Tampa%202024_25%20eRate%20Category%202%20HWO%20RFP.pdf,true,2024-02-21T23:02:46.000,1,2024-02-21T23:17:45.000
240022838,http://publicdata.usac.org/SL/Prd/Form470/356429/240022838/Academy%20Prep%20of%20St%20Pete%202024_25%20eRate%20Category%202%20HWO%20RFP.pdf,true,2024-02-21T23:02:32.000,2,2024-02-21T23:18:30.000
240022839,http://publicdata.usac.org/SL/Prd/Form470/397163/240022839/CAT%202%20BID%20SHEET%20ACS%202024%20ACS%20RFQ.xlsx,true,2024-02-22T16:02:02.000,1,2024-02-22T16:11:01.000
240022840,,false,,1,2024-02-27T20:08:47.000
240022843,http://publicdata.usac.org/SL/Prd/Form470/248217/240022843/St.%20Lukes%20Lutheran%20School%2024_25%20eRate%20C2%20RFP.pdf,true,2024-02-21T23:02:26.000,50,2024-02-21T23:39:24.000
240022846,,false,,2,2024-02-21T23:54:26.000
240022847,,false,,4,2024-02-22T00:00:46.000
240022848,http://publicdata.usac.org/SL/Prd/Form470/318479/240022848/The%20Athenian%20School%20%202024_25%20eRate%20Category%202%20HWO%20RFP.pdf,true,2024-02-22T00:02:59.000,8,2024-02-22T00:09:58.000
240022849,,false,,2,2024-02-22T00:08:52.000
240022850,,false,,5,2024-02-22T00:18:59.000
240022853,http://publicdata.usac.org/SL/Prd/Form470/17021255/240022853/Request%20for%20Proposal.docx,true,2024-02-22T05:02:33.000,4,2024-02-22T05:16:31.000
240022855,http://publicdata.usac.org/SL/Prd/Form470/223726/240022855/Request%20for%20Proposal.docx,true,2024-02-22T05:02:25.000,1,2024-02-22T05:57:24.000
240022862,,false,,1,2024-02-22T15:57:50.000
240022863,,false,,50,2024-02-22T08:29:57.000
240022866,,false,,2,2024-02-22T09:01:38.000
240022868,,false,,1,2024-02-22T09:07:47.000
240022869,http://publicdata.usac.org/SL/Prd/Form470/377390/240022869/The%20Gifford%20School%20C2%20Request.pdf,true,2024-02-22T15:02:27.000,200,2024-02-22T15:22:26.000
240022870,http://publicdata.usac.org/SL/Prd/Form470/340552/240022870/NorthfieldPublicSchools_Switch_RFP.pdf,true,2024-02-22T11:02:00.000,15,2024-02-22T11:51:59.000
240022872,,false,,1,2024-02-22T14:10:46.000
240022880,http://publicdata.usac.org/SL/Prd/Form470/222989/240022880/Request%20for%20Proposal.docx,true,2024-02-22T09:02:13.000,1,2024-02-22T09:47:12.000
240022881,,false,,1,2024-02-22T10:20:49.000
240022883,http://publicdata.usac.org/SL/Prd/Form470/335811/240022883/Network%20Fiber%20RFP%202024.docx,true,2024-02-22T09:02:40.000,2,2024-02-22T09:50:39.000
240022885,http://publicdata.usac.org/SL/Prd/Form470/335811/240022885/Network%20Fiber%20RFP%202024.docx,true,2024-02-22T09:02:12.000,2000,2024-02-22T09:50:11.000
240022886,,false,,1,2024-02-22T10:30:04.000
240022888,http://publicdata.usac.org/SL/Prd/Form470/356330/240022888/Request%20for%20Proposal.docx,true,2024-02-27T10:02:44.000,1,2024-02-27T10:01:41.000
240022889,,false,,1,2024-02-22T10:03:02.000
240022891,http://publicdata.usac.org/SL/Prd/Form470/217027/240022891/STA%202024%20RFP%20APs%20Switches.pdf,true,2024-02-22T14:02:33.000,5,2024-02-22T14:22:32.000
240022892,http://publicdata.usac.org/SL/Prd/Form470/335712/240022892/PCSDNetwork%20Upgrade%202024_2025%20RFP.pdf,true,2024-02-22T10:02:23.000,6,2024-02-22T10:18:21.000
240022893,http://publicdata.usac.org/SL/Prd/Form470/337131/240022893/470%20rfp%20for%20replacement%20of%20fiber%20cable%20between%20HS%20and%20MS%20v3.docx,true,2024-02-22T10:02:00.000,1,2024-02-22T10:31:59.000
240022895,,false,,1,2024-02-22T12:01:57.000
240022898,http://publicdata.usac.org/SL/Prd/Form470/364419/240022898/Request%20for%20Proposal.docx,true,2024-02-22T10:02:44.000,1,2024-02-22T10:34:42.000
240022900,http://publicdata.usac.org/SL/Prd/Form470/336032/240022900/JCPL%20bookmobile%20data%20RFP%20FY2024.docx,true,2024-02-22T10:02:02.000,1,2024-02-22T10:20:01.000
240022910,,false,,1,2024-02-22T10:38:00.000
240022911,http://publicdata.usac.org/SL/Prd/Form470/350010/240022911/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-22T10:02:48.000,1,2024-02-22T10:40:46.000
240022920,,false,,7500,2024-02-23T12:52:24.000
240022925,http://publicdata.usac.org/SL/Prd/Form470/332532/240022925/Connellsville%20MIBS%20and%20Category%202%202024%20RFP.pdf,true,2024-02-22T12:02:08.000,190,2024-02-22T12:17:07.000
240022926,,false,,4,2024-02-22T11:10:38.000
240022929,http://publicdata.usac.org/SL/Prd/Form470/347788/240022929/Cooke%20County%20Library%20MIBS%20Service%20Specs%20Addendum.pdf,true,2024-02-29T09:02:17.000,1,2024-02-26T09:24:40.000
240022932,http://publicdata.usac.org/SL/Prd/Form470/336171/240022932/LaRue%20County%20Public%20Library%20Network%20Upgrades%20FY%202024.docx,true,2024-02-22T11:02:07.000,1,2024-02-22T11:20:05.000
240022933,,false,,1,2024-02-22T11:16:14.000
240022934,,false,,4,2024-02-22T11:43:19.000
240022937,,false,,1,2024-02-22T11:45:31.000
240022938,,false,,1,2024-02-22T12:39:25.000
240022940,http://publicdata.usac.org/SL/Prd/Form470/236351/240022940/Calvert%20Hall%20College%20High%20School%202024_25%20eRate%20Category%202%20RFP.pdf,true,2024-02-22T11:02:33.000,2,2024-02-22T11:47:31.000
240022948,http://publicdata.usac.org/SL/Prd/Form470/224207/240022948/11103%20Sacred%20Heart%20HS%20Cat%202%20RFP%20FY24.xlsx,true,2024-02-22T11:02:00.000,1,2024-02-22T11:38:59.000
240022950,,false,,1,2024-02-22T11:43:52.000
240022951,,false,,9,2024-02-22T12:00:52.000
240022953,,false,,2,2024-02-22T11:46:37.000
240022956,http://publicdata.usac.org/SL/Prd/Form470/351937/240022956/FWPS%20022724%20Cabling%20Refresh.pdf,true,2024-02-27T18:02:30.000,170000,2024-02-27T18:21:29.000
240022957,,false,,8,2024-02-22T18:06:57.000
240022958,,false,,1,2024-02-22T12:05:59.000
240022960,http://publicdata.usac.org/SL/Prd/Form470/289536/240022960/RFP%20PJS%20Network%20Equipment%2024.pdf,true,2024-02-22T11:02:36.000,2,2024-02-22T11:55:35.000
240022963,,false,,1,2024-02-22T15:04:12.000
240022966,http://publicdata.usac.org/SL/Prd/Form470/342756/240022966/D148%20Addendum%20Deadline%20Extension%203_22_24.pdf,true,2024-03-21T17:03:22.000,1,2024-02-22T15:54:15.000
240022967,http://publicdata.usac.org/SL/Prd/Form470/342756/240022967/D148%20RFP%20FY2024%20WAN.pdf,true,2024-02-22T16:02:28.000,9,2024-02-22T16:47:26.000
240022968,,false,,1,2024-02-22T12:40:25.000
240022970,http://publicdata.usac.org/SL/Prd/Form470/346681/240022970/Pauls%20Valley%20RFP%20YR27switches.pdf,true,2024-02-22T12:02:06.000,2,2024-02-22T12:30:04.000
240022972,http://publicdata.usac.org/SL/Prd/Form470/337457/240022972/WaNee%20FW%20Service%20Description.docx,true,2024-02-22T12:02:44.000,1,2024-02-22T12:23:42.000
240022974,http://publicdata.usac.org/SL/Prd/Form470/329913/240022974/Clifton%20FY24%20C2%20Proposed%20BOM.xlsx,true,2024-02-22T12:02:05.000,10,2024-02-22T12:39:04.000
240022975,http://publicdata.usac.org/SL/Prd/Form470/402303/240022975/Vendor%20Experience%20Form%20Mar%206%202024%20Posted.docx,true,2024-03-06T10:03:58.000,2000,2024-02-23T14:44:33.000
240022978,,false,,11,2024-02-22T12:28:37.000
240022981,,false,,1,2024-02-22T12:32:47.000
240022982,,false,,2,2024-02-28T16:50:57.000
240022987,http://publicdata.usac.org/SL/Prd/Form470/349998/240022987/ZZZ%20This%20document%20is%20a%20placeholder%20should%20further%20attachments%20be%20required%20at%20later%20date.docx,true,2024-02-22T12:02:23.000,1,2024-02-22T12:46:22.000
240022988,http://publicdata.usac.org/SL/Prd/Form470/223853/240022988/Request%20for%20Proposal.docx,true,2024-02-22T13:02:06.000,2,2024-02-22T13:12:05.000
240022990,,false,,1,2024-02-22T13:26:55.000
240022992,,false,,2,2024-02-22T19:35:48.000
240022994,,false,,1,2024-02-22T13:56:12.000
240022995,http://publicdata.usac.org/SL/Prd/Form470/351167/240022995/Form%20470%20RFP%202425%20YVS%20Wireless.doc,true,2024-02-22T13:02:02.000,1,2024-02-22T13:49:01.000
240022996,http://publicdata.usac.org/SL/Prd/Form470/360948/240022996/ADS_Catagory2_Cisco_Estimate_OR147689516TJ.pdf,true,2024-02-22T13:02:54.000,2,2024-02-22T13:21:52.000
240022997,,false,,2,2024-02-22T13:18:56.000
240022998,http://publicdata.usac.org/SL/Prd/Form470/346681/240022998/Pauls%20Valley%20RFP%20YR27%20Internal%20Connections.pdf,true,2024-02-22T13:02:36.000,120,2024-02-22T13:22:34.000
240023000,http://publicdata.usac.org/SL/Prd/Form470/17036890/240023000/2024%20Xavier%20Firewall%20RFP.pdf,true,2024-02-22T15:02:16.000,1,2024-02-22T15:59:15.000
240023001,http://publicdata.usac.org/SL/Prd/Form470/344679/240023001/RFP_USD461_BusWifi_2024.pdf,true,2024-02-26T15:02:01.000,9,2024-02-26T15:27:59.000
240023002,,false,,1,2024-02-22T13:54:26.000
240023004,,false,,16,2024-02-22T13:33:20.000
240023007,,false,,1,2024-02-22T13:33:40.000
240023008,,false,,7,2024-02-23T14:06:22.000
240023009,http://publicdata.usac.org/SL/Prd/Form470/17007791/240023009/Request%20for%20Proposal.docx,true,2024-02-22T14:02:02.000,2,2024-02-22T14:11:01.000
240023010,,false,,109,2024-02-22T18:56:24.000
240023011,,false,,1,2024-02-22T13:42:22.000
240023012,http://publicdata.usac.org/SL/Prd/Form470/329969/240023012/West%20Orange%20FY24%20C1%20Attachment%20B.xlsx,true,2024-02-22T13:02:01.000,2,2024-02-22T13:38:59.000
240023013,,false,,2400,2024-02-22T13:46:52.000
240023014,,false,,1,2024-02-22T14:17:39.000
240023017,,false,,2,2024-02-22T13:45:39.000
240023019,http://publicdata.usac.org/SL/Prd/Form470/334298/240023019/KCSD%202324%20009%20ITB.docx,true,2024-02-22T14:02:54.000,1070,2024-02-22T14:05:53.000
240023020,http://publicdata.usac.org/SL/Prd/Form470/17036890/240023020/2024%20Xavier%20Network%20Upgrade%20Project%202%20RFP.pdf,true,2024-02-22T15:02:20.000,26,2024-02-22T15:53:18.000
240023022,,false,,1,2024-02-22T13:58:04.000
240023024,,false,,1,2024-02-22T14:59:45.000
240023028,http://publicdata.usac.org/SL/Prd/Form470/350560/240023028/Coastline%20ROP%200847%2024A4.pdf,true,2024-02-22T14:02:23.000,1,2024-02-22T14:31:21.000
240023039,http://publicdata.usac.org/SL/Prd/Form470/318649/240023039/Form%20470%20CAT%202%20RFP%20Moreau%20FY2024.pdf,true,2024-02-22T18:02:13.000,92,2024-02-22T18:16:11.000
240023043,http://publicdata.usac.org/SL/Prd/Form470/344684/240023043/Cat%201%20Request%20for%20Proposals%202024_2025%20Bus%20Wifi%20Project%201.pdf,true,2024-02-26T16:02:26.000,8,2024-02-26T16:45:24.000
240023045,,false,,1,2024-02-22T15:58:56.000
240023047,,false,,1,2024-02-22T14:31:00.000
240023049,http://publicdata.usac.org/SL/Prd/Form470/349419/240023049/SBLD%20Inkom%20Branch%20Category%202%20RFP.docx,true,2024-02-22T14:02:31.000,2,2024-02-22T14:59:29.000
240023053,,false,,70,2024-02-23T08:14:36.000
240023054,http://publicdata.usac.org/SL/Prd/Form470/344684/240023054/Cat%202%20Request%20for%20Proposals%202024_2025%20DNS%20Cache%20Project%201.pdf,true,2024-02-26T16:02:05.000,1,2024-02-26T16:54:03.000
240023057,http://publicdata.usac.org/SL/Prd/Form470/248548/240023057/Merritt%20Island%20Christian%20School%202024_25%20eRate%20Category%202%20RFP.pdf,true,2024-02-22T14:02:36.000,1,2024-02-22T14:52:35.000
240023061,http://publicdata.usac.org/SL/Prd/Form470/330698/240023061/FY2024%20Montgomery%20Twp%20C2%20Fiber%20Cabling%20BOM.xlsx,true,2024-02-22T14:02:36.000,2,2024-02-22T14:57:34.000
240023062,,false,,1,2024-02-22T15:43:10.000
240023063,,false,,2,2024-02-22T16:18:31.000
240023064,http://publicdata.usac.org/SL/Prd/Form470/17036959/240023064/Q%20and%20A.docx,true,2024-03-08T16:03:55.000,1,2024-02-22T15:44:42.000
240023065,http://publicdata.usac.org/SL/Prd/Form470/344684/240023065/Cat%202%20Request%20for%20Proposals%202024_2025%20Network%20Upgrade%20Project%201.pdf,true,2024-02-26T16:02:36.000,1,2024-02-26T16:59:34.000
240023070,http://publicdata.usac.org/SL/Prd/Form470/338396/240023070/Martin24APCabling.pdf,true,2024-02-22T14:02:37.000,1,2024-02-22T14:59:35.000
240023073,http://publicdata.usac.org/SL/Prd/Form470/348566/240023073/RFP%20for%20Fiber%20Network%20Maintenance%202024.docx,true,2024-02-22T15:02:27.000,1,2024-02-22T15:05:25.000
240023075,,false,,5,2024-02-22T15:08:39.000
240023079,http://publicdata.usac.org/SL/Prd/Form470/336752/240023079/School%20Bus%20WiFi%202425%20%20Feb%2022%202024%20RFP.pdf,true,2024-02-22T15:02:37.000,27,2024-02-22T15:13:32.000
240023083,http://publicdata.usac.org/SL/Prd/Form470/402237/240023083/DL24_RFP_Equipment%20list.pdf,true,2024-02-23T12:02:47.000,10,2024-02-23T12:49:45.000
240023090,http://publicdata.usac.org/SL/Prd/Form470/336093/240023090/BGISD%20Fiber%20RFP%202024.pdf,true,2024-02-22T15:02:43.000,4,2024-02-22T15:28:41.000
240023098,,false,,89,2024-02-22T15:50:37.000
240023100,,false,,1,2024-02-23T14:41:47.000
240023105,,false,,16400,2024-02-22T18:19:42.000
240023106,,false,,1,2024-02-22T15:55:31.000
240023108,,false,,5,2024-02-22T15:56:28.000
240023110,,false,,2,2024-02-22T17:17:14.000
240023112,,false,,4,2024-02-22T16:04:44.000
240023113,http://publicdata.usac.org/SL/Prd/Form470/347091/240023113/Sample%20Service%20Provider%20Contract%20FY2024.docx,true,2024-02-26T13:02:35.000,1,2024-02-26T13:21:33.000
240023114,,false,,5,2024-02-22T16:12:08.000
240023115,,false,,65,2024-02-23T12:55:44.000
240023118,http://publicdata.usac.org/SL/Prd/Form470/342676/240023118/2024%20RFP%20C1.IA%20MTM%20No.%20240023118%20Pleasantdale.docx,true,2024-02-23T16:02:40.000,3,2024-02-23T16:41:38.000
240023120,,false,,220,2024-02-22T16:08:06.000
240023121,,false,,5,2024-02-22T16:09:12.000
240023122,,false,,2,2024-02-22T16:24:58.000
240023123,http://publicdata.usac.org/SL/Prd/Form470/347512/240023123/2024%20RFP%20WORKSHEET%20%20LINDEN%20KILDARE%20CISD.pdf,true,2024-02-23T11:02:06.000,1,2024-02-23T11:41:05.000
240023124,http://publicdata.usac.org/SL/Prd/Form470/220985/240023124/State%20and%20Local%20Procurement%20Requirements%20as%20of%20FY24.pdf,true,2024-02-23T17:02:48.000,1,2024-02-23T17:12:46.000
240023133,,false,,1,2024-02-22T16:53:10.000
240023136,http://publicdata.usac.org/SL/Prd/Form470/378140/240023136/Matchbook_Category%202_RFP_2024_25%20Licenses.pdf,true,2024-02-22T18:02:06.000,11,2024-02-22T18:20:05.000
240023138,http://publicdata.usac.org/SL/Prd/Form470/338978/240023138/Willowbrook%20Network%20Switch%20Proposal%20eRate%202024.pdf,true,2024-02-22T16:02:51.000,4,2024-02-22T16:59:50.000
240023141,,false,,2,2024-02-22T16:41:43.000
240023142,,false,,2,2024-02-22T16:29:33.000
240023144,http://publicdata.usac.org/SL/Prd/Form470/379449/240023144/CR24_RFP_C2_WAPS.pdf,true,2024-02-26T08:02:41.000,4,2024-02-26T08:39:40.000
240023146,http://publicdata.usac.org/SL/Prd/Form470/348507/240023146/South%20Texas%20Independent%20School%20District%20RFP%20Bus%20WIFI.docx,true,2024-02-22T16:02:41.000,258,2024-02-22T16:49:39.000
240023149,,false,,1,2024-02-22T17:11:09.000
240023150,http://publicdata.usac.org/SL/Prd/Form470/343173/240023150/Bloomington%20RFP%20MIBS.xlsx,true,2024-02-22T17:02:08.000,1,2024-02-22T17:24:06.000
240023151,http://publicdata.usac.org/SL/Prd/Form470/223749/240023151/10626%20St.%20Raymond%20HS%20Cat%202%20RFP%20FY24.xlsx,true,2024-02-22T17:02:59.000,7,2024-02-22T17:00:57.000
